Centro Universitário Estácio de São Paulo (ESTÁCIO SÃO PAULO),ESTÁCIO SÃO PAULO,Rua Promotor Gabriel Netuzzi Perez - 108 Santo Amaro,São Paulo,SP
CENTRO UNIVERSITÁRIO ESTÁCIO DE SERGIPE,-,Rua Teixeira de Freitas - 10 Salgado Filho,Aracaju,SE
Centro Universitário Estácio do Ceará (Estácio FIC),Estácio FIC,Avenida Duque de Caxias - 101 Centro,Fortaleza,CE
Centro Universitário Estácio do Recife,-,Avenida Engenheiro Abdias de Carvalho - 1678 Madalena,Recife,PE
CENTRO UNIVERSITÁRIO ESTÁCIO JUIZ DE FORA - ESTÁCIO JUIZ DE FORA,-,Avenida Presidente João Goulart - 600 Cruzeiro do Sul,Juiz de Fora,MG
CENTRO UNIVERSITÁRIO ESTADUAL DA ZONA OESTE (UEZO),UEZO,Rua Manuel Caldeira de Alvarenga - 1203 Campo Grande,Rio de Janeiro,RJ
CENTRO UNIVERSITÁRIO ETEP,-,Avenida Barão do Rio Branco - 882 Jardim Esplanada,São José dos Campos,SP
CENTRO UNIVERSITÁRIO EURÍPEDES DE MARÍLIA (UNIVEM),UNIVEM,Avenida Higyno Muzzy Filho - 529 Campus Universitário,Marília,SP
CENTRO UNIVERSITÁRIO EURO-AMERICANO (UNIEURO),UNIEURO,SCES Trecho 0 - Conjunto 5 - s/n Asa Sul,Brasília,DF
CENTRO UNIVERSITÁRIO FACENS (UniFACENS),UniFACENS,"Rodovia Senador José Ermírio de Moraes, Km 1,5 - 1425 Alto da Boa Vista",Sorocaba,SP
Centro Universitário FACEX (UNIFACEX),UNIFACEX,Rua Orlando Silva - 2896 Capim Macio,Natal,RN
CENTRO UNIVERSITÁRIO FACISA (UNIFACISA),UNIFACISA,Avenida Senador Argemiro de Figueiredo - 1901 Itararé,Campina Grande,PB
CENTRO UNIVERSITÁRIO FACOL (UNIFACOL),UNIFACOL,Rua do Estudante - 85 Universitario,Vitória de Santo Antão,PE
CENTRO UNIVERSITÁRIO FACVEST (UNIFACVEST),UNIFACVEST,Avenida Marechal Floriano - 947 Centro,Lages,SC
Centro Universitário FADERGS (FADERGS),FADERGS,Avenida Sertório - 5310 Jardim Lindóia,Porto Alegre,RS
CENTRO UNIVERSITÁRIO FAI,-,Rua Carlos Kummer - 100 Universitário,Itapiranga,SC
Centro Universitário Fametro ( Unifametro),Unifametro,Rua Conselheiro Estelita - 500 Centro,Fortaleza,CE
CENTRO UNIVERSITÁRIO FAMINAS (UNIFAMINAS),UNIFAMINAS,Avenida Cristiano Ferreira Varella - 655 Universitário,Muriaé,MG
Centro Universitário Fanor Wyden (UniFanor Wyden),UniFanor Wyden,Rua Antonio Gomes Guimarães - 150 Dunas,Fortaleza,CE
CENTRO UNIVERSITÁRIO FARIAS BRITO,-,Rua Castro Monte - 1364 Varjota,Fortaleza,CE
CENTRO UNIVERSITÁRIO FAVENI (UNIFAVENI),UNIFAVENI,Rua Força Pública - 89 Centro,Guarulhos,SP
Centro Universitário Favip Wyden (UniFavip Wyden),UniFavip Wyden,Avenida Adjar da Silva Case - 800 Indianópolis,Caruaru,PE
Centro Universitário FBV Wyden (UniFBV Wyden),UniFBV Wyden,Avenida Jean Emile Favre - 422 Imbiribeira,Recife,PE
Centro Universitário FG (UNIFG),UNIFG,Rua Vasco da Gama - 317 Centro,Guanambi,BA
CENTRO UNIVERSITÁRIO FIEO (UNIFIEO),UNIFIEO,AV FRANZ VOEGELI - 300 VILA YARA,Osasco,SP
CENTRO UNIVERSITÁRIO FILADÉLFIA (UNIFIL),UNIFIL,Avenida Juscelino Kubitscheck - 1626 Centro,Londrina,PR
Centro Universitário FIP-MOC,-,Avenida Professora Aida Mainartina Paraíso - 80 Ibituruna,Montes Claros,MG
CENTRO UNIVERSITÁRIO FLUMINENSE (UNIFLU),UNIFLU,Rua Tenente-Coronel Cardoso - 349 Centro,Campos dos Goytacazes,RJ
CENTRO UNIVERSITÁRIO FUNDAÇÃO DE ENSINO OCTÁVIO BASTOS - FEOB (UNIFEOB),UNIFEOB,Av. Dr. Octávio da Silva Bastos - 2439 Jardim Nova São João,São João da Boa Vista,SP
CENTRO UNIVERSITÁRIO FUNDAÇÃO SANTO ANDRÉ (CUFSA),CUFSA,Avenida Príncipe de Gales - 821 -,Santo André,SP
Centro Universitário FUNVIC (UNIFUNVIC),UNIFUNVIC,ESTRADA RADIALISTA PERCY LACERDA - 1.000 PINHÃO DO BORDA,Pindamonhangaba,SP
CENTRO UNIVERSITÁRIO GAMA E SOUZA,-,Avenida Fernando Mattos - 48 Barra da Tijuca,Rio de Janeiro,RJ
CENTRO UNIVERSITÁRIO GERALDO DI BIASE (UGB),UGB,Rua Deputado Geraldo Di Biase - 81 Aterrado,Volta Redonda,RJ
Centro Universitário IBMEC (IBMEC),IBMEC,Avenida Armando Lombardi - 940 Barra da Tijuca,Rio de Janeiro,RJ
CENTRO UNIVERSITÁRIO IBMR,-,Avenida das Américas - 2603 Barra da Tijuca,Rio de Janeiro,RJ
Centro Universitário ICESP (Unicesp),Unicesp,Quadra QS 5 Rua 300 - Lote 01 Águas Claras,Brasília,DF
CENTRO UNIVERSITÁRIO INGÁ,-,Gleba Ribeirão Morangueiro - 21 Gleba Morangueiro,Maringá,PR
CENTRO UNIVERSITÁRIO INTA (UNINTA),UNINTA,Rua Coronel Antônio Rodrigues Magalhães - 700 Dom Expedito,Sobral,CE
CENTRO UNIVERSITÁRIO INTEGRADO DE CAMPO MOURÃO,-,Avenida Irmãos Pereira - 670 Centro,Campo Mourão,PR
CENTRO UNIVERSITÁRIO INTERNACIONAL (UNINTER),UNINTER,Rua do Rosário - 147 Centro,Curitiba,PR
CENTRO UNIVERSITÁRIO ÍTALO-BRASILEIRO (UNIÍTALO),UNIÍTALO,Avenida João Dias - 2046 Santo Amaro,São Paulo,SP
Centro Universitário Joaquim Nabuco de Paulista (UNINABUCO PAULISTA),UNINABUCO PAULISTA,Avenida Senador Salgado Filho - s/n Centro,Paulista,PE
Centro Universitário Joaquim Nabuco de Recife (UNINABUCO RECIFE),UNINABUCO RECIFE,Av. Guararapes - 203 Santo Antônio,Recife,PE
CENTRO UNIVERSITÁRIO JORGE AMADO (UNIJORGE),UNIJORGE,Avenida Luis Vianna Filho - 6775 Paralela,Salvador,BA
CENTRO UNIVERSITÁRIO LA SALLE DO RIO DE JANEIRO (UNILASALLE/RJ),UNILASALLE/RJ,Rua Gastão Gonçalves - 79 Santa Rosa,Niterói,RJ
CENTRO UNIVERSITÁRIO LEONARDO DA VINCI (UNIVINCI),UNIVINCI,Rodovia Br 280 Km 60 - 15885 Imigrantes,Guaramirim,SC
CENTRO UNIVERSITÁRIO LEONARDO DA VINCI (UNIASSELVI),UNIASSELVI,Rua Dr. Pedrinho - 77 Rio Morto,Indaial,SC
CENTRO UNIVERSITÁRIO LUSÍADA (UNILUS),UNILUS,Armando de Salles Oliveira - 150 Boqueirão,Santos,SP
CENTRO UNIVERSITÁRIO LUTERANO DE MANAUS (CEULM/ULBRA),CEULM/ULBRA,AVENIDA CARLOS DRUMMOND DE ANDRADE - 1460 JAPIIM,Manaus,AM
CENTRO UNIVERSITÁRIO LUTERANO DE PALMAS (CEULP),CEULP,CEULP - Centro Universitário Luterano de Palmas - s/n Plano Diretor Sul,Palmas,TO
CENTRO UNIVERSITÁRIO LUTERANO DE SANTARÉM (CEULS),CEULS,AVENIDA SERGIO HENN - 1787 DIAMANTINO,Santarém,PA
CENTRO UNIVERSITÁRIO MÁRIO PALMÉRIO (UNIFUCAMP),UNIFUCAMP,Avenida Brasil Oeste - s/n Jardim Zenith II,Monte Carmelo,MG
CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU (UNINASSAU),UNINASSAU,Rua Guilherme Pinto - 114 Graças,Recife,PE
Centro Universitário Maurício de Nassau de Campina Grande (UNINASSAU CPV),UNINASSAU CPV,Rua Prefeito Antônio Carvalho de Souza - s/n Estação Velha,Campina Grande,PB
CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DE MACEIÓ (UNINASSAU MACEIÓ),UNINASSAU MACEIÓ,Rua Professor Sandoval Arroxelas - 239 Ponta Verde,Maceió,AL
Centro Universitário Maurício de Nassau de Salvador (Uninassau Salvador),Uninassau Salvador,Avenida Tamburugy - 88 Patamares,Salvador,BA
CENTRO UNIVERSITÁRIO MAX PLANCK (UniMAX),UniMAX,Avenida Nove de Dezembro - 460 Jardim Pedroso,Indaiatuba,SP
Centro Universitário Meta,-,Estrada Alberto Torres - 947 Paz,Rio Branco,AC
CENTRO UNIVERSITÁRIO METODISTA (IPA),IPA,Rua Coronel Joaquim Pedro Salgado - 80 Rio Branco,Porto Alegre,RS
CENTRO UNIVERSITÁRIO METODISTA IZABELA HENDRIX (CEUNIH),CEUNIH,Rua da Bahia - 2.020 Funcionários,Belo Horizonte,MG
Centro Universitário Metrocamp Wyden (UniMetrocamp Wyden),UniMetrocamp Wyden,Rua Sales de Oliveira - 1661 Vila Industrial,Campinas,SP
CENTRO UNIVERSITÁRIO METROPOLITANA DE MARABÁ,-,Rod. BR 230 KM 05 - 000 Nova Marabá,Marabá,PA
CENTRO UNIVERSITÁRIO METROPOLITANO DA AMAZÔNIA (UNIFAMAZ),UNIFAMAZ,Avenida Visconde de Souza Franco - 72 Reduto,Belém,PA
Centro Universitário Metropolitano de Maringá (UNIFAMMA),UNIFAMMA,Avenida Mauá - 2854 Zona 01,Maringá,PR
CENTRO UNIVERSITÁRIO METROPOLITANO DE SÃO PAULO (UNIMESP),UNIMESP,Rua Doutor Solon Fernandes - 155 Vila Rosália - Guarulhos,Guarulhos,SP
CENTRO UNIVERSITÁRIO MÓDULO (MÓDULO),MÓDULO,Rua Maria D'Assumpção Carvalho - 1000 Jardim Itamar,Caraguatatuba,SP
CENTRO UNIVERSITÁRIO MONTES BELOS,-,Avenida Hermógenes Coelho - 340 Setor Universitário,São Luís de Montes Belos,GO
CENTRO UNIVERSITÁRIO MOURA LACERDA (CUML),CUML,Rua Padre Euclides - 995 Campos Elísios,Ribeirão Preto,SP
CENTRO UNIVERSITÁRIO MUNICIPAL DE FRANCA (UNI-FACEF),UNI-FACEF,Avenida Major Nicácio - 2433 SÃO JOSÉ,Franca,SP
CENTRO UNIVERSITÁRIO MUNICIPAL DE SÃO JOSÉ (USJ),USJ,Rua Silvia Maria Fabro - 97 Kobrasol,São José,SC
CENTRO UNIVERSITÁRIO NEWTON PAIVA (NEWTON PAIVA),NEWTON PAIVA,Rua José Cláudio de Rezende - 80 Escoril,Belo Horizonte,MG
CENTRO UNIVERSITÁRIO NOSSA SENHORA DO PATROCÍNIO (CEUNSP),CEUNSP,Praça Antônio Vieira Tavares - 73 Centro,Salto,SP
CENTRO UNIVERSITÁRIO OPET (Uniopet),Uniopet,"Av. Presidente Getúlio Vargas, nº 902 - Rebouças",Curitiba,PR
CENTRO UNIVERSITÁRIO PADRE ALBINO,-,Rua dos Estudantes - 225 Parque Iracema,Catanduva,SP
CENTRO UNIVERSITÁRIO PADRE ANCHIETA (UNIANCHIETA),UNIANCHIETA,Avenida Dr. Adoniro Ladeira - 94 Vila Jundiainopolis,Jundiaí,SP
CENTRO UNIVERSITÁRIO PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAÍ (UNIDAVI),UNIDAVI,Rua Dr. Guilherme Gemballa - 13 Jardim América,Rio do Sul,SC
CENTRO UNIVERSITÁRIO PAULISTANO (UNIPAULISTANA),UNIPAULISTANA,Rua Madre Cabrini - 38 Vila Mariana,São Paulo,SP
CENTRO UNIVERSITÁRIO PLANALTO DO DISTRITO FEDERAL - UNIPLAN (UNIPLAN),UNIPLAN,Avenida Pau Brasil - 02 Sul (Águas Claras),Brasília,DF
CENTRO UNIVERSITÁRIO PRESIDENTE ANTÔNIO CARLOS (UNIPAC),UNIPAC,Rodovia BR-338 - s/n Colônia Rodrigo Silva,Barbacena,MG
CENTRO UNIVERSITÁRIO PRESIDENTE TANCREDO DE ALMEIDA NEVES (UNIPTAN),UNIPTAN,Avenida Leite de Castro - 1.101 Fábricas,São João del Rei,MG
CENTRO UNIVERSITARIO PROJEÇÃO (UNIPROJEÇÃO),UNIPROJEÇÃO,"Área Especial 5/6, Setor - s/n Taguatinga",Brasília,DF
CENTRO UNIVERSITÁRIO REDENTOR (FACREDENTOR),FACREDENTOR,BR 356 - 25 Presidente Costa e Silva,Itaperuna,RJ
CENTRO UNIVERSITÁRIO RITTER DOS REIS (UNIRITTER),UNIRITTER,Rua Orfanotrófio - 555 Alto Teresópolis,Porto Alegre,RS
Centro Universitário Ruy Barbosa Wyden (UniRuy Wyden),UniRuy Wyden,Rua Theodomiro Baptista - 422 Rio Vermelho,Salvador,BA
CENTRO UNIVERSITÁRIO SAGRADO CORAÇÃO (UNISAGRADO),UNISAGRADO,Rua Irmã Arminda - 10-50 Jardim Brasil,Bauru,SP
CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO (UNISAL),UNISAL,Avenida de Cillo - 3.500 Parque Novo Mundo,Americana,SP
CENTRO UNIVERSITÁRIO SANTA AMÉLIA (SECAL),SECAL,Rua Barão do Cerro Azul - 827 Centro,Ponta Grossa,PR
CENTRO UNIVERSITÁRIO SANT´ANNA (UNISANT'ANNA),UNISANT'ANNA,Rua Voluntários da Pátria - 257 Santana,São Paulo,SP
CENTRO UNIVERSITÁRIO SANTA RITA (UNISANTARITA),UNISANTARITA,Avenida Jaçanã - 648 Jaçanã,São Paulo,SP
CENTRO UNIVERSITÁRIO SANTO AGOSTINHO (UNIFSA),UNIFSA,Avenida Valter Alencar - 665 Sao Pedro,Teresina,PI
CENTRO UNIVERSITÁRIO SÃO CAMILO (SAO CAMILO),SAO CAMILO,Avenida Nazaré - 1.501 Ipiranga,São Paulo,SP
CENTRO UNIVERSITÁRIO SÃO CAMILO - ESPÍRITO SANTO (SÃO CAMILO-ES),SÃO CAMILO-ES,Rua São Camilo de Lellis - 01 Paraiso,Cachoeiro de Itapemirim,ES
CENTRO UNIVERSITÁRIO SÃO JOSÉ (UNISJ),UNISJ,Rua Marechal Soares D'Andrea - 90 Realengo,Rio de Janeiro,RJ
CENTRO UNIVERSITÁRIO SÃO JOSÉ DE ITAPERUNA,-,Rua Major Porphirio Henriques - 41 Centro,Itaperuna,RJ
CENTRO UNIVERSITÁRIO SÃO JUDAS TADEU (CSJT),CSJT,Avenida Rangel Pestana - 99 Vila Mathias,Santos,SP
CENTRO UNIVERSITÁRIO SÃO LUCAS (UniSL),UniSL,Rua Alexandre Guimarães - 1927 Areal,Porto Velho,RO
Centro Universitário São Lucas Ji-Paraná (UniSL),UniSL,Avenida Engenheiro Manfredo Barata Almeida da Fonseca - 762 Jardim Aurélio Bernardi,Ji-Paraná,RO
CENTRO UNIVERSITÁRIO SÃO MIGUEL (UNISÃOMIGUEL),UNISÃOMIGUEL,Rua Dom Bosco - 1308 Boa Vista,Recife,PE
CENTRO UNIVERSITÁRIO SÃO ROQUE (UNISÃO ROQUE),UNISÃO ROQUE,Rua Padre Marçal - 30 Centro,São Roque,SP
Centro Universitário Saúde ABC (CUSABC),CUSABC,Avenida Príncipe de Gales - 821 Príncipe de Gales,Santo André,SP
CENTRO UNIVERSITÁRIO SENAC (SENACSP),SENACSP,Av. Engenheiro Eusébio Stevaux - nº 823 Jurubatuba,São Paulo,SP
CENTRO UNIVERSITÁRIO SENAI CIMATEC (SENAI CIMATEC),SENAI CIMATEC,Avenida Orlando Gomes - 1845 Piatã,Salvador,BA
CENTRO UNIVERSITÁRIO SERRA DOS ÓRGÃOS (UNIFESO),UNIFESO,Avenida Alberto Torres - 111 Alto,Teresópolis,RJ
CENTRO UNIVERSITÁRIO SETE DE SETEMBRO (UNI7),UNI7,Rua Almirante Maximiano da Fonseca - 1395 Eng. Luciano Cavalcante,Fortaleza,CE
CENTRO UNIVERSITÁRIO SOCIAL DA BAHIA (UNISBA),UNISBA,Avenida Oceânica - 2717 Ondina,Salvador,BA
CENTRO UNIVERSITÁRIO SOCIESC,-,Rua Albano Schmidt - 3333 Iririú,Joinville,SC
CENTRO UNIVERSITÁRIO SOCIESC DE BLUMENAU,-,Rua Pandiá Calógeras - 272 Jardim Blumenau,Blumenau,SC
Centro Universitário SOCIESC de Curitiba (UNISOCIESC),UNISOCIESC,"BR 116 - Km 106,5 - 18.805 Pinheirinho",Curitiba,PR
Centro Universitário Sudoeste Paulista (UniFSP),UniFSP,Avenida Prof. Celso Ferreira da Silva - 1001 Jardim Europa,Avaré,SP
CENTRO UNIVERSITÁRIO SUMARÉ,-,Avenida Doutor Arnaldo - 1753 Sumaré,São Paulo,SP
CENTRO UNIVERSITÁRIO TABOSA DE ALMEIDA (ASCES-UNITA),ASCES-UNITA,Avenida Portugal - 584 Universitário,Caruaru,PE
CENTRO UNIVERSITÁRIO TERESA D'ÁVILA (FATEA),FATEA,Avenida Doutor Peixoto de Castro - 539 Cruz,Lorena,SP
CENTRO UNIVERSITÁRIO TIRADENTES (FITS),FITS,Avenida Gustavo Paiva - 5.017 Cruz das Almas,Maceió,AL
Centro Universitário Tiradentes de Pernambuco (UNIT PE),UNIT PE,Rua Barão de São Borja - 427 Boa Vista,Recife,PE
Centro Universitário Tocantinense Presidente Antônio Carlos (UNITPAC),UNITPAC,Avenida Filadélfia - 568 Setor Oeste,Araguaína,TO
CENTRO UNIVERSITÁRIO TOLEDO (UNITOLEDO),UNITOLEDO,Rua Antonio Afonso de Toledo - 595 Jardim Sumaré,Araçatuba,SP
CENTRO UNIVERSITÁRIO UBAENSE OZANAM COELHO,-,Rua Dr. Adjalme da Silva Botelho - 20 Seminário,Ubá,MG
CENTRO UNIVERSITÁRIO UNA (UNA),UNA,Rua dos Aimorés - 1.451 Lourdes,Belo Horizonte,MG
CENTRO UNIVERSITÁRIO UNA DE BOM DESPACHO (UNA),UNA,Br 262 - Km 480 - S/N Zona Rural,Bom Despacho,MG
Centro Universitário União das Américas (UNIAMÉRICA),UNIAMÉRICA,Avenida das Cataratas - 1118 Vila Yolanda,Foz do Iguaçu,PR
CENTRO UNIVERSITÁRIO UNI-BAN (UNI-BAN),UNI-BAN,Rua Maria Cândida - 1789 Vila Guilherme,São Paulo,SP
Centro Universitário UNIBTA,-,Rua Cubatão - 726 Vila Mariana,São Paulo,SP
CENTRO UNIVERSITÁRIO UNIC,-,Avenida Manoel José de Arruda - 3001 Jardim Europa,Cuiabá,MT
CENTRO UNIVERSITÁRIO UNICARIOCA (UNICARIOCA),UNICARIOCA,Avenida Paulo de Frontin - 568 Rio Comprido,Rio de Janeiro,RJ
CENTRO UNIVERSITÁRIO UNIDADE DE ENSINO SUPERIOR DOM BOSCO (UNDB),UNDB,Avenida Colares Moreira - 443 Renascença,São Luís,MA
CENTRO UNIVERSITÁRIO UNIDOM - BOSCO (UNIDOM - BOSCO),UNIDOM - BOSCO,Avenida Presidente Wenceslau Braz - 1172 Lindóia,Curitiba,PR
Centro Universitário UNIFAAT (UNIFAAT),UNIFAAT,Estrada Municipal Juca Sanches - 1050 Jardim Brogotá,Atibaia,SP
Centro Universitário UNIFACEAR,-,Avenida das Araucárias - 3.803 Thomas Coelho,Araucária,PR
Centro Universitário Unifacig,-,Avenida Getúlio Vargas - 733 Coqueiro,Manhuaçu,MG
Centro Universitário UNIFAFIBE (FAFIBE),FAFIBE,Rua Professor Orlando França de Carvalho - 110/325 / 326 Centro,Bebedouro,SP
CENTRO UNIVERSITÁRIO UNIFAS,-,Avenida Avenida Luiz Tarquínio Pontes - 600 Centro,Lauro de Freitas,BA
CENTRO UNIVERSITÁRIO UNIFTEC,-,Rua Gustavo Ramos Sehbe - 107 Cinqüentenário,Caxias do Sul,RS
CENTRO UNIVERSITÁRIO UNIGRAN CAPITAL,-,Rua Abrão Júlio Rahe - 325 Centro,Campo Grande,MS
CENTRO UNIVERSITÁRIO UNIHORIZONTES,-,Rua Alvarenga Peixoto - 1270 Santo Agostinho,Belo Horizonte,MG
CENTRO UNIVERSITÁRIO UNINORTE,-,Alameda Hungria - 200 Jardim Europa,Rio Branco,AC
CENTRO UNIVERSITÁRIO UNINOVAFAPI (UNINOVAFAPI),UNINOVAFAPI,Rua Vitorino Orthiges Fernandes - 6123 Uruguai,Teresina,PI
CENTRO UNIVERSITÁRIO UNIRB (UNIRB),UNIRB,Rua Tamburugy - 474 Patamares,Salvador,BA
CENTRO UNIVERSITÁRIO UNISEP,-,Avenida Presidente Kennedy - 2.601 Nossa Senhora Aparecida,Dois Vizinhos,PR
CENTRO UNIVERSITÁRIO UNIVEL,-,Avenida Tito Muffato - 2317 Santa Cruz,Cascavel,PR
CENTRO UNIVERSITÁRIO UNIVERSUS VERITAS (UNIVERITAS),UNIVERITAS,Rua Marquês de Abrantes - 55 Flamengo,Rio de Janeiro,RJ
CHRISTUS FACULDADE DO PIAUÍ (CHRISFAPI),CHRISFAPI,Rua Acelino Rezende - 132 Fonte dos Matos,Piripiri,PI
CISNE - FACULDADE DE QUIXADÁ (CFQ),CFQ,Av Avenida Doutor Antônio Moreira Magalhães - 457 Jardim dos Monólitos,Quixadá,CE
CISNE - Faculdade Tecnológica de Quixadá (CFTQ),CFTQ,Av Avenida Doutor Antônio Moreira Magalhães - 457 Jardim dos Monólitos,Quixadá,CE
CLARETIANO - CENTRO UNIVERSITÁRIO,-,Avenida Santo Antonio Maria Claret - 1724 Jardim Claret,Rio Claro,SP
CLARETIANO - FACULDADE DE BOA VISTA (CLARETIANOBV),CLARETIANOBV,Rua Antônio Augusto Martins - 52 São Francisco,Boa Vista,RR
COLÉGIO PEDRO II,-,"Campo de São Cristóvão, Colégio Pedro II - 177 São Cristóvão",Rio de Janeiro,RJ
CONSERVATÓRIO BRASILEIRO DE MÚSICA - CENTRO UNIVERSITÁRIO BRASILEIRO DE EDUCAÇÃO (CBM-UniCBE),CBM-UniCBE,Avenida Graça Aranha - 57 Castelo,Rio de Janeiro,RJ
CONSERVATÓRIO DRAMÁTICO MUSICAL SÃO PAULO (CDMSP),CDMSP,Avenida São João - 269 Centro,São Paulo,SP
DIRETORIA DE FORMAÇÃO E DESENVOLVIMENTO PROFISSIONAL (FUNDAJ),FUNDAJ,Rua Henrique Dias - Derby,Recife,PE
EJ - Faculdade de Tecnologia em Aviação Civil (EJ),EJ,Rua Paraná - 450 Aeroporto,Itápolis,SP
EMGE - ESCOLA DE ENGENHARIA,-,Rua Álvares Maciel - 628 Santa Efigênia,Belo Horizonte,MG
EPGE Escola Brasileira de Economia e Finanças (FGV EPGE),FGV EPGE,Praia de Botafogo - 190 Botafogo,Rio de Janeiro,RJ
ESCOLA BAHIANA DE MEDICINA E SAÚDE PÚBLICA (EBMSP),EBMSP,Av. D. João VI - 275 Brotas,Salvador,BA
ESCOLA BRASILEIRA DE ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS (EBAPE),EBAPE,Praia de Botafogo - 190 Botafogo,Rio de Janeiro,RJ
Escola Brasileira de Medicina Chinesa (EBRAMEC),EBRAMEC,Rua Visconde de Parnaíba - 2727 Brás,São Paulo,SP
ESCOLA DA ADVOCACIA-GERAL DA UNIÃO (EAGU),EAGU,Quadra SIG Quadra 6 Lote - 800 Zona Industrial,Brasília,DF
ESCOLA DA CIDADE - FACULDADE DE ARQUITETURA E URBANISMO (ESCOLA DA CIDADE),ESCOLA DA CIDADE,Rua General Jardim - 65/51 Vila Buarque,São Paulo,SP
ESCOLA DE ADMINISTRAÇÃO DE EMPRESAS DE SÃO PAULO (FGV-EAESP),FGV-EAESP,Avenida 9 de Julho - 2029 Bela Vista,São Paulo,SP
Escola de Administração e Negócios (ESAD),ESAD,"Setor Comercial Sul - Quadra 07, Bloco A - Sala 715 - 100 Asa Sul",Brasília,DF
ESCOLA DE ADMINISTRAÇÃO FAZENDÁRIA (ESAF),ESAF,"Rodovia DF-001 km 27,4 Escola de Administração Fazendária (ESAF) - - Setor de Habitações Individuais Sul",Brasília,DF
Escola de Aperfeiçoamento de Oficiais (EsAO),EsAO,Avenida Duque de Caxias - 2071 Deodoro,Rio de Janeiro,RJ
Escola de Artilharia de Costa e Antiaérea (EsCosAAe),EsCosAAe,Avenida General Benedito da Silveira - 701 Vila Militar,Rio de Janeiro,RJ
ESCOLA DE CIÊNCIAS SOCIAIS,-,Praia de Botafogo - 190 Botafogo,Rio de Janeiro,RJ
Escola de Comando e Estado-Maior do Exército (ECEME),ECEME,Praça General Tiburcio - 125 Urca,Rio de Janeiro,RJ
Escola de Comunicações (EsCom),EsCom,Centro Integrado de Guerra Eletrônica - CIGE - km 5 Setor Habitacional Taquari (Lago Norte),Brasília,DF
ESCOLA DE CONTAS E CAPACITAÇÃO PROFESSOR PEDRO ALEIXO,-,Avenida Raja Gabaglia - 1315 Luxemburgo,Belo Horizonte,MG
Escola de Direito de São Paulo - FGV DIREITO SP (FGV DIREITO SP),FGV DIREITO SP,Avenida Nove de Julho - 2029 Bela Vista,São Paulo,SP
ESCOLA DE DIREITO DO BRASIL (EDIRB),EDIRB,Rua Itapeva - 538 Bela Vista,São Paulo,SP
ESCOLA DE DIREITO DO RIO DE JANEIRO (DIREITO RIO),DIREITO RIO,Praia de Botafogo - 190 Botafogo,Rio de Janeiro,RJ
Escola de Direito e de Administração Pública do IDP (EDAP),EDAP,SGAS 607 - 49 Asa Sul,Brasília,DF
ESCOLA DE ECONOMIA DE SÃO PAULO (EESP),EESP,Rua Itapeva - 474 Bela Vista,São Paulo,SP
ESCOLA DE EDUCAÇÃO FÍSICA DE ASSIS (EEFA),EEFA,Avenida Doutor Dória - 260 Vila Oouro Verde,Assis,SP
Escola de Educação Física do Exército (EsEFEx),EsEFEx,Avenida João Luís Alves - sn Urca,Rio de Janeiro,RJ
ESCOLA DE ENFERMAGEM DA FUNDAÇÃO TÉCNICO EDUCACIONAL SOUZA MARQUES (EEFTESM),EEFTESM,Avenida Ernani Cardoso - 335/345 Cascadura,Rio de Janeiro,RJ
ESCOLA DE ENGENHARIA DE AGRIMENSURA (EEA),EEA,Rua Teixeira Barros - 29 Brotas,Salvador,BA
ESCOLA DE ENGENHARIA DE PIRACICABA (EEP/FUMEP),EEP/FUMEP,Avenida Monsenhor Martinho Salgot - 560 Areião,Piracicaba,SP
ESCOLA DE ENGENHARIA KENNEDY (EEK),EEK,Rua José Dias Vieira - 46 Visconde do Rio Branco,Belo Horizonte,MG
Escola de Ensino Superior do Agreste Paraibano (EESAP),EESAP,Rua José Antônio Uchoa - 44 Centro,Guarabira,PB
ESCOLA DE ENSINO SUPERIOR FABRA (FABRA),FABRA,Rua Pouso Alegre - 49 Barcelona,Serra,ES
Escola de Equitação do Exército (EsEqEx),EsEqEx,Avenida Duque de Caxias - 1965 Deodoro,Rio de Janeiro,RJ
ESCOLA DE FORMAÇÃO COMPLEMENTAR DO EXÉRCITO (EsFCEx),EsFCEx,Rua Território do Amapá - 455 Pituba,Salvador,BA
ESCOLA DE GOVERNO PROFESSOR PAULO NEVES DE CARVALHO (EG),EG,Alameda dos Oitis - 140 PAMPULHA,Belo Horizonte,MG
Escola de Instrução Especializada (EsIE),EsIE,Rua Marechal Abreu Lima - 450 Realengo,Rio de Janeiro,RJ
ESCOLA DE INTELIGÊNCIA - ESINT/ABIN (ESINT/ABIN),ESINT/ABIN,"Setor Policial Sul, Area 5, Quadra 1 - s/n Setor Policial Sul",Brasília,DF
Escola de Inteligência Militar do Exército (EsIMEx),EsIMEx,Avenida do Exército - sn Setor Militar Urbano,Brasília,DF
ESCOLA DE MATEMÁTICA APLICADA (EMAp-FGV),EMAp-FGV,Praia de Botafogo - 190 Botafogo,Rio de Janeiro,RJ
